UserID,SurveyID,SurveyType,ResponseTime,ResponseDateTime,Rating,SurveyTitle,Keywords
U008,S0881,Information Technology,59,2024-11-29 11:18:07,3,AI Adoption,"design, service, relate"
U182,S0882,Agriculture,28,2024-04-07 10:03:59,1,Crop Yield Methods,"mouth, any, radio"
U127,S0883,Agriculture,17,2024-05-13 10:11:22,2,Pest Control,"wrong, know, probably"
U005,S0884,Information Technology,59,2024-05-30 00:33:09,1,Embedded Systems,"pattern, after, lot"
U264,S0885,Information Technology,42,2024-09-09 06:26:07,5,Cybersecurity,"to, long, international"
U012,S0886,Information Technology,35,2024-06-14 05:26:29,4,Machine Learning,"prove, debate, lot"
U091,S0887,Social Science,45,2024-05-10 23:15:09,3,Cultural Studies,"rich, money, rule"
U200,S0888,Automobile,18,2024-07-07 01:35:11,2,Customer Preferences,"what, while, game"
U016,S0889,Healthcare,7,2024-03-21 22:39:16,1,Patient Satisfaction,"bad, do, boy"
U264,S0890,Social Science,34,2024-07-30 21:28:23,2,Social Behavior,"show, bed, full"
U034,S0891,Social Science,9,2024-11-27 16:55:39,2,Public Opinion,"this, draw, money"
U183,S0892,Environment,10,2023-12-24 17:02:36,5,Renewable Energy,"share, ahead, few"
U091,S0893,Healthcare,18,2024-09-28 21:27:21,3,Treatment Outcomes,"better, expect, bring"
U113,S0894,Healthcare,59,2024-07-22 11:54:54,2,Public Health Awareness,"deep, begin, senior"
U015,S0895,Business/Marketing,59,2024-12-12 00:41:02,3,Consumer Behavior,"interest, road, attention"
U053,S0896,Environment,32,2024-07-02 12:31:12,5,Renewable Energy,"like, seek, she"
U010,S0897,Environment,45,2024-03-12 17:17:48,1,Sustainability Practices,"couple, card, right"
U048,S0898,Education,23,2024-08-25 17:45:19,4,Learning Methods,"interest, section, budget"
U190,S0899,Environment,38,2024-08-07 01:55:48,1,Climate Change Impact,"election, baby, staff"
U104,S0900,Automobile,45,2024-01-23 13:43:27,3,Customer Preferences,"tonight, expert, know"
U181,S0901,Environment,14,2024-01-01 23:39:15,3,Sustainability Practices,"officer, difficult, technology"
U046,S0902,Education,8,2024-05-18 12:12:00,2,Teacher Feedback,"much, then, by"
U026,S0903,Automobile,41,2024-04-19 21:43:44,4,Electric Vehicle Adoption,"there, idea, different"
U063,S0904,Environment,31,2023-12-18 04:01:04,3,Climate Change Impact,"grow, pull, old"
U035,S0905,Education,29,2024-08-26 03:48:04,4,Teacher Feedback,"method, occur, peace"
U028,S0906,Information Technology,54,2024-08-21 13:18:16,1,Software Usability,"turn, exactly, appear"
U200,S0907,Automobile,43,2024-07-17 14:49:36,5,Fuel Efficiency,"often, fly, her"
U056,S0908,Healthcare,13,2024-08-17 05:43:44,5,Mental Health,"business, chance, those"
U128,S0909,Information Technology,24,2024-07-25 15:29:08,2,Artificial Intelligence,"production, defense, main"
U115,S0910,Business/Marketing,32,2024-03-11 04:55:59,1,Brand Awareness,"peace, direction, low"
U172,S0911,Business/Marketing,44,2024-06-21 21:57:25,3,Brand Awareness,"something, tree, month"
U076,S0912,Automobile,36,2024-02-02 05:25:19,5,Safety Features,"exactly, figure, hand"
U280,S0913,Healthcare,38,2024-04-05 16:23:11,5,Treatment Outcomes,"pick, Mrs, participant"
U052,S0914,Environment,9,2024-01-16 05:08:15,2,Waste Management,"alone, send, produce"
U212,S0915,Education,10,2024-04-14 21:15:55,1,Learning Methods,"record, traditional, series"
U056,S0916,Business/Marketing,22,2024-01-03 07:39:43,4,Product Feedback,"language, ask, end"
U067,S0917,Education,14,2024-03-06 16:11:52,1,Learning Methods,"apply, particularly, break"
U121,S0918,Information Technology,27,2024-05-23 13:29:17,2,Cybersecurity Awareness,"require, yard, seat"
U152,S0919,Social Science,16,2024-11-13 18:55:27,1,Social Behavior,"price, relate, rich"
U294,S0920,Social Science,23,2024-04-17 19:13:41,1,Community Development,"special, character, plant"
U179,S0921,Agriculture,39,2024-09-24 08:58:30,3,Crop Yield Methods,"ago, traditional, any"
U224,S0922,Environment,29,2024-09-13 13:20:58,1,Renewable Energy,"part, physical, place"
U093,S0923,Social Science,33,2024-08-26 09:33:05,5,Social Behavior,"education, college, appear"
U010,S0924,Automobile,58,2024-01-15 19:01:56,5,Fuel Efficiency,"side, well, car"
U081,S0925,Automobile,54,2024-09-27 05:25:25,1,Electric Vehicle Adoption,"whom, central, see"
U053,S0926,Education,41,2024-06-09 22:34:42,2,Teacher Feedback,"project, TV, occur"
U098,S0927,Agriculture,57,2024-11-26 13:45:35,3,Pest Control,"always, participant, possible"
U232,S0928,Social Science,8,2023-12-29 08:43:57,3,Public Opinion,"left, everyone, open"
U209,S0929,Education,19,2024-08-15 09:11:45,1,Student Engagement,"party, talk, former"
U157,S0930,Agriculture,32,2024-05-19 16:15:00,3,Pest Control,"several, audience, notice"
U279,S0931,Agriculture,9,2024-04-08 23:04:02,3,Pest Control,"happy, address, piece"
U164,S0932,Environment,8,2024-10-24 05:58:37,4,Sustainability Practices,"benefit, tonight, huge"
U162,S0933,Information Technology,47,2024-12-06 17:40:22,4,Machine Learning,"make, floor, how"
U217,S0934,Business/Marketing,5,2024-07-30 21:26:02,2,Consumer Behavior,"and, raise, final"
U129,S0935,Education,32,2024-04-29 03:38:48,2,Teacher Feedback,"side, prepare, test"
U298,S0936,Healthcare,19,2024-01-06 21:56:17,2,Treatment Outcomes,"near, yes, apply"
U258,S0937,Education,35,2024-12-07 14:02:07,1,Learning Methods,"positive, player, across"
U294,S0938,Information Technology,14,2024-09-25 01:23:25,2,Cybersecurity,"cost, inside, impact"
U053,S0939,Automobile,54,2024-03-15 09:11:34,2,Electric Vehicle Adoption,"hot, boy, station"
U031,S0940,Environment,28,2024-09-29 08:19:41,2,Waste Management,"product, finish, strong"
U156,S0941,Automobile,36,2024-02-08 12:37:48,4,Customer Preferences,"relate, add, work"
U223,S0942,Business/Marketing,46,2024-04-25 18:57:57,3,Brand Awareness,"concern, forget, difficult"
U062,S0943,Environment,54,2024-03-13 17:51:18,5,Sustainability Practices,"return, year, different"
U282,S0944,Healthcare,24,2024-11-10 19:18:09,5,Public Health Awareness,"also, but, nature"
U082,S0945,Automobile,26,2024-06-14 07:12:47,3,Safety Features,"carry, our, catch"
U271,S0946,Environment,45,2024-04-15 01:47:06,3,Renewable Energy,"civil, practice, at"
U083,S0947,Business/Marketing,28,2024-08-16 15:34:23,1,Market Trends,"consumer, stand, suggest"
U115,S0948,Environment,52,2024-03-04 04:23:51,5,Waste Management,"especially, my, try"
U091,S0949,Social Science,43,2024-11-24 23:29:40,3,Cultural Studies,"interesting, gas, wonder"
U201,S0950,Education,15,2024-09-25 16:19:06,1,Learning Methods,"many, bit, market"
U190,S0951,Automobile,34,2024-01-03 14:43:42,4,Customer Preferences,"back, blood, attack"
U161,S0952,Information Technology,52,2024-02-13 13:59:19,4,Artificial Intelligence,"perhaps, hotel, contain"
U101,S0953,Environment,28,2024-11-17 17:51:40,3,Climate Change Impact,"short, event, field"
U088,S0954,Business/Marketing,9,2024-09-09 07:06:08,1,Brand Awareness,"meeting, such, difficult"
U158,S0955,Healthcare,16,2024-02-17 16:14:02,3,Public Health Awareness,"play, some, need"
U248,S0956,Information Technology,34,2024-04-26 04:12:08,1,Software Usability,"old, miss, health"
U047,S0957,Business/Marketing,45,2023-12-31 19:33:58,3,Consumer Behavior,"practice, cell, development"
U047,S0958,Agriculture,16,2024-07-24 04:56:38,1,Farming Techniques,"month, guess, sit"
U003,S0959,Information Technology,44,2024-10-04 12:58:29,5,AI Adoption,"weight, kind, whether"
U008,S0960,Social Science,55,2024-09-20 17:06:39,5,Cultural Studies,"heart, over, gun"
U220,S0961,Education,19,2024-03-05 19:07:13,3,Student Engagement,"body, debate, mind"
U289,S0962,Business/Marketing,58,2024-11-29 02:25:19,4,Consumer Behavior,"successful, clear, focus"
U283,S0963,Agriculture,22,2024-02-19 19:48:58,3,Soil Health,"need, worker, make"
U118,S0964,Education,39,2024-12-06 13:08:25,2,Learning Methods,"model, TV, check"
U225,S0965,Social Science,58,2024-11-11 21:37:45,1,Social Behavior,"rule, director, myself"
U238,S0966,Automobile,9,2024-11-13 20:10:10,2,Safety Features,"try, evidence, player"
U002,S0967,Business/Marketing,47,2023-12-23 14:59:41,1,Market Trends,"rule, yard, drop"
U215,S0968,Social Science,18,2024-06-08 04:29:37,1,Cultural Studies,"its, end, hundred"
U104,S0969,Automobile,8,2024-11-20 06:43:24,1,Fuel Efficiency,"relationship, back, choose"
U023,S0970,Automobile,45,2024-10-01 17:41:38,4,Fuel Efficiency,"happy, customer, pressure"
U197,S0971,Agriculture,49,2024-08-29 02:07:11,3,Pest Control,"take, address, direction"
U004,S0972,Education,23,2024-05-03 13:14:15,2,Curriculum Effectiveness,"standard, now, response"
U151,S0973,Social Science,50,2024-03-11 18:55:00,1,Public Opinion,"speak, approach, respond"
U005,S0974,Automobile,12,2024-07-23 15:29:09,5,Electric Vehicle Adoption,"shoulder, a, decade"
U194,S0975,Automobile,38,2024-04-12 23:45:43,5,Electric Vehicle Adoption,"all, share, protect"
U035,S0976,Education,13,2024-10-11 07:24:03,3,Learning Methods,"develop, finish, Mrs"
U067,S0977,Healthcare,43,2024-03-30 17:14:08,4,Public Health Awareness,"the, billion, two"
U103,S0978,Education,10,2024-04-18 14:03:37,3,Curriculum Effectiveness,"society, produce, religious"
U018,S0979,Information Technology,49,2024-04-06 17:59:10,3,Software Usability,"majority, teach, off"
U211,S0980,Automobile,55,2024-06-02 15:27:53,2,Safety Features,"type, person, debate"
U043,S0981,Environment,26,2024-06-21 01:08:47,5,Renewable Energy,"rest, force, first"
U236,S0982,Healthcare,25,2024-11-08 10:31:10,4,Mental Health,"pay, door, then"
U257,S0983,Business/Marketing,23,2024-05-25 06:14:02,1,Product Feedback,"necessary, success, game"
U155,S0984,Automobile,49,2024-01-21 14:58:56,2,Fuel Efficiency,"day, receive, building"
U256,S0985,Information Technology,14,2024-03-15 01:56:54,5,AI Adoption,"might, what, point"
U227,S0986,Business/Marketing,22,2024-10-24 15:36:24,5,Product Feedback,"open, explain, eight"
U152,S0987,Healthcare,54,2024-12-03 07:02:24,3,Patient Satisfaction,"general, next, now"
U162,S0988,Business/Marketing,30,2024-03-31 14:26:06,2,Consumer Behavior,"relate, throw, man"
U106,S0989,Education,34,2024-10-04 04:20:53,5,Teacher Feedback,"bill, operation, mother"
U099,S0990,Environment,25,2024-10-23 11:36:34,2,Renewable Energy,"she, be, across"
U046,S0991,Information Technology,57,2023-12-21 01:35:46,1,Cybersecurity Awareness,"paper, hit, Mrs"
U161,S0992,Healthcare,30,2024-11-08 20:35:05,4,Mental Health,"laugh, little, stage"
U124,S0993,Healthcare,9,2024-06-13 16:18:12,5,Treatment Outcomes,"conference, environment, purpose"
U253,S0994,Social Science,7,2024-02-06 15:49:28,4,Public Opinion,"others, fine, single"
U101,S0995,Environment,34,2024-08-24 08:41:38,4,Renewable Energy,"science, cost, wife"
U266,S0996,Automobile,17,2024-05-13 00:50:09,2,Fuel Efficiency,"become, speech, sell"
U260,S0997,Social Science,21,2024-08-21 18:59:27,5,Community Development,"amount, huge, why"
U012,S0998,Information Technology,22,2024-10-03 15:37:05,5,Cybersecurity,"example, similar, prove"
U264,S0999,Automobile,12,2024-06-26 19:21:33,2,Electric Vehicle Adoption,"check, loss, position"
U147,S1000,Information Technology,21,2024-10-01 05:56:24,3,Software Engineering,"region, rich, read"
